,loss,accuracy,auc,recall,precision,f1_score,val_loss,val_accuracy,val_auc,val_recall,val_precision,val_f1_score,lr
0,2.236093282699585,0.3737885653972626,0.9099416732788086,0.20954476296901703,0.6857590079307556,0.31615903973579407,7.610630989074707,0.06363984197378159,0.6082562804222107,0.014156357385218143,0.13720642030239105,0.025274086743593216,0.001
1,1.5340250730514526,0.516800582408905,0.9623216390609741,0.3548520803451538,0.7576747536659241,0.48215606808662415,3.7539942264556885,0.0913148820400238,0.7346395254135132,0.02614462375640869,0.24818402528762817,0.04659641161561012,0.001
2,1.2424166202545166,0.6008033752441406,0.9752689599990845,0.4580782949924469,0.7805421352386475,0.5754486918449402,4.757658958435059,0.10572630912065506,0.7038113474845886,0.059941332787275314,0.16112443804740906,0.08757312595844269,0.001
3,1.039791464805603,0.6594299674034119,0.9817048907279968,0.5383511781692505,0.8067551851272583,0.6446604132652283,5.454435348510742,0.14755770564079285,0.7204719185829163,0.11554648727178574,0.1973426342010498,0.14523980021476746,0.001
4,0.8659471869468689,0.7136890888214111,0.9869416952133179,0.6158186793327332,0.826324999332428,0.7035300731658936,3.7578864097595215,0.18454279005527496,0.7786846160888672,0.08174977451562881,0.37441587448120117,0.13360920548439026,0.001
5,0.7996333241462708,0.7347296476364136,0.9881476163864136,0.646869421005249,0.8350206017494202,0.7274172902107239,6.809726238250732,0.14003315567970276,0.6648314595222473,0.11669430136680603,0.1734597086906433,0.1389758437871933,0.001
6,0.47932207584381104,0.8376689553260803,0.995560348033905,0.783409833908081,0.8983367085456848,0.8339465856552124,4.54146671295166,0.34498152136802673,0.8017812967300415,0.3236832022666931,0.3786364197731018,0.3486000597476959,0.0005
7,0.3580624461174011,0.8805151581764221,0.9970616102218628,0.8424190282821655,0.9198983311653137,0.8785260915756226,3.935784339904785,0.4152531623840332,0.832244336605072,0.39497512578964233,0.446639746427536,0.4185272753238678,0.0005
8,0.26614847779273987,0.909589409828186,0.9984151124954224,0.883926272392273,0.9355535507202148,0.9074209332466125,3.4399449825286865,0.45759469270706177,0.8515772819519043,0.4422905147075653,0.4889327585697174,0.4664682447910309,0.0005
9,0.24571575224399567,0.9173679947853088,0.9985367059707642,0.8952754139900208,0.939733624458313,0.9156815409660339,2.5824661254882812,0.5472516417503357,0.8884276747703552,0.5285040140151978,0.5722966194152832,0.5508196353912354,0.0005
