,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
17,0.9075924158096312,0.9071288704872132,0.2789971828460693,0.9316366910934448,0.8897905349731445,0.907057523727417,0.9068438410758972,0.2812063694000244,0.9293479919433594,0.8909796476364136
18,0.9166201949119568,0.916222333908081,0.2527360916137695,0.9383972883224488,0.9004476070404053,0.9139299392700196,0.913545310497284,0.2639875411987304,0.9335737228393556,0.8995764851570129
19,0.9225414395332336,0.9223350286483764,0.2341159135103225,0.9424081444740297,0.9079347848892212,0.9185200333595276,0.9185104966163636,0.251269668340683,0.9350680112838744,0.9067785739898682
20,0.927175760269165,0.9270229339599608,0.2180731892585754,0.9458719491958618,0.9134186506271362,0.9283848404884338,0.9282169342041016,0.2250788658857345,0.943974494934082,0.9169477224349976
21,0.9315375089645386,0.931244969367981,0.2055374532938003,0.9487928152084352,0.9185791611671448,0.9289427399635316,0.929193675518036,0.2224230617284774,0.9417566657066344,0.9201430082321168
22,0.935531497001648,0.9356012344360352,0.1930144727230072,0.9512348175048828,0.9242721796035768,0.9335328340530396,0.9335862994194032,0.2072776556015014,0.946604311466217,0.924327313899994
23,0.9388091564178468,0.938833713531494,0.1818339675664901,0.9537121653556824,0.9280760288238524,0.9373114109039308,0.9384599328041076,0.1943524628877639,0.9500842094421388,0.930134654045105
24,0.9413703680038452,0.941479742527008,0.1747786849737167,0.9553707242012024,0.9313980340957642,0.9308447241783142,0.931971549987793,0.21173657476902,0.9449379444122314,0.9226282835006714
25,0.943608283996582,0.94376939535141,0.166863739490509,0.9572025537490844,0.9339909553527832,0.9351050853729248,0.935476779937744,0.2004904597997665,0.9491719603538512,0.9258235692977904
26,0.9459476470947266,0.9460161924362184,0.1597527414560318,0.9587023258209229,0.9367550611495972,0.9436258673667908,0.9440994262695312,0.1814696937799453,0.9548016786575316,0.9364237785339355
27,0.9447304606437684,0.9450161457061768,0.166378304362297,0.9582096934318542,0.9354110956192015,0.95042222738266,0.9506362676620485,0.1465255171060562,0.9614688158035278,0.9428651332855223
28,0.9477925300598145,0.9478104710578918,0.1567000448703766,0.9605738520622252,0.9384984970092772,0.9521973729133606,0.9524018168449402,0.1426751017570495,0.9625994563102722,0.9450967311859132
29,0.950233280658722,0.9505879282951356,0.1472818702459335,0.9623505473136902,0.9419853687286376,0.9484441876411438,0.948784351348877,0.1574772596359253,0.9597527384757996,0.9409631490707396
30,0.951342761516571,0.9514511227607728,0.1433610469102859,0.9623948335647584,0.9434624910354614,0.949915051460266,0.9502858519554138,0.1511378139257431,0.9609875679016112,0.9426369071006776
31,0.9535236358642578,0.953615427017212,0.1369853466749191,0.96427184343338,0.945858895778656,0.9532878398895264,0.9537041187286376,0.1431718468666076,0.9630231261253356,0.9471001625061036
32,0.9553684592247008,0.9552990198135376,0.1332491934299469,0.965494990348816,0.9478115439414978,0.9486470818519592,0.9494376182556152,0.1562551259994506,0.9602296352386476,0.9416985511779784
33,0.9569851160049438,0.9571433067321776,0.1271430552005767,0.9668312072753906,0.9500304460525512,0.9426369071006776,0.943045973777771,0.174312487244606,0.9548881649971008,0.9345471858978271
34,0.9582720398902892,0.9585593342781068,0.1231654211878776,0.967739462852478,0.9518309235572816,0.9557984471321106,0.9563677906990052,0.1377024799585342,0.9647058844566344,0.9503207802772522
35,0.9588616490364076,0.9590498805046082,0.1210642829537391,0.9682413935661316,0.9523000717163086,0.9603631496429444,0.960404932498932,0.1214758232235908,0.9697055816650392,0.9537950158119202
36,0.959939420223236,0.9599211812019348,0.1178219690918922,0.9686415195465088,0.9534919261932372,0.9461871981620787,0.9469780921936036,0.1652621328830719,0.9585426449775696,0.9387314915657043
37,0.9366533350100199,0.9497452819880947,0.12765474707523405,0.953806159719546,0.94874295223407,0.9587513083079275,0.9360586799056788,0.1407631612521393,0.9480001407133575,0.9409133928541477
38,0.9455730714697989,0.9578601265432508,0.13674038304522387,0.9579503740552732,0.9427989594039702,0.9366087553998066,0.9373143568054644,0.13611045219833726,0.9431415586820845,0.9464473246807305
39,0.9591438674021151,0.932712592445094,0.12513418227398768,0.9529504495552545,0.9244504391286963,0.9500182564264863,0.9499533724184825,0.12052545044378042,0.9447245605185244,0.9265922403964896
40,0.9445740621686592,0.950571819047796,0.1360462612818091,0.9503186622625787,0.9522357751880889,0.9564496540949173,0.9457515803423353,0.12468481946646076,0.9475740728375988,0.9270986683999958
41,0.953262904338596,0.9317553106345607,0.1359846987140412,0.9536110281844337,0.9445308020497402,0.9477353779049333,0.9342143597702814,0.12992665964522102,0.945650791409807,0.9272154917647847
42,0.9321946394984144,0.9523268488749099,0.1277605813424504,0.9494617551645996,0.9360636674611806,0.9349940867491758,0.9551525244556538,0.12739741662763762,0.9457318177866368,0.9484431333782171
43,0.9370719454213627,0.9364333123493018,0.13264966241100493,0.9516004994544744,0.9403286369179941,0.9462934950983688,0.9400653588654879,0.122189552272762,0.9561140314709335,0.942940380168362
44,0.9351443206752643,0.9434322667230889,0.12970765816709026,0.9635142667160331,0.92933844530171,0.9337646295522148,0.9405980179318911,0.12519163549655984,0.9508396746909109,0.9487531950589543
45,0.9531829286742542,0.9438344321609753,0.1323559285214359,0.9578041556325932,0.9477861446525625,0.9496632288580906,0.9317330209575343,0.12169625521528614,0.9415473794127578,0.9362366993569969
46,0.9531741346527972,0.946348416196926,0.1316965324411463,0.9565735438293763,0.9521230518392512,0.9483039201672041,0.9437884774029309,0.1307458535786535,0.9601620286040701,0.9358834950786686
47,0.9406327249876689,0.9336934890758222,0.1218583632546556,0.9621940896218778,0.9357825010405165,0.9555916283426881,0.9352062320895227,0.1351981219897437,0.9511037632946812,0.9343876655261043
48,0.9428120557253435,0.9536289819136667,0.13321886942501027,0.9584189470711579,0.9323765648443929,0.9394682052136437,0.9390568364615961,0.13798727705522473,0.9585286161721458,0.9463001874095216
49,0.9308336777939161,0.9533076513031552,0.12194007622283076,0.9613420052260866,0.9464254732244147,0.9364859305929685,0.9473854794977873,0.1402567603426108,0.9458261545991439,0.9437503193611718
50,0.9304697188233657,0.9498584155743904,0.13107408930597192,0.9649506286082665,0.9523524340644407,0.9309733394735261,0.9550957441293475,0.11967938705625546,0.9523148234549621,0.9532348758483792
51,0.9596292724558882,0.9338210719169918,0.12241218793266731,0.9563118497080016,0.9275056896205757,0.9447850730191546,0.946517024411805,0.13606204650494136,0.9567912012356575,0.9441723402272671
52,0.9571544605939589,0.9303293359996421,0.12871978718203614,0.9418219365030807,0.9349817102194083,0.9341141855102018,0.9597714992166935,0.12276668340710559,0.9647536484548,0.9242806210186555
53,0.93577019307557,0.937440131141202,0.13526199308459744,0.9486073663804205,0.9327374338048451,0.9354836504236266,0.9472031370559848,0.12467400185829676,0.9482347355896931,0.9507954995567518
54,0.9447274939184946,0.9341085168935462,0.12086869680727136,0.9636283919293113,0.9448371135736562,0.956245218393704,0.9380840694966731,0.12893526726992827,0.9415514171588492,0.9338607460812044
55,0.93930059023994,0.9554812252664937,0.13588842931550132,0.9546690576775717,0.9462984181907248,0.9436215924909374,0.9565601500148774,0.13509678341851192,0.9486006596983052,0.9433333857544832
56,0.9514951965004191,0.9309978222151963,0.13568202609299812,0.9606016013685216,0.9529711727134575,0.9578818592894068,0.947967262332469,0.13111091353136686,0.9654048975289642,0.9463291039954124
57,0.9371449508001233,0.9387526266240318,0.12275846659164392,0.9610502218790489,0.9516678447990886,0.9508297850958654,0.933733312957411,0.12649085837274043,0.9452139646538397,0.9477805357813969
58,0.9563600809031787,0.9362909459397208,0.13597953590541964,0.9565048506231756,0.9235155445108489,0.9558311063419919,0.9532148293245972,0.13727541672313062,0.9675723370763978,0.9345082711928927
59,0.9476804289706553,0.9543913484090879,0.13548643811633893,0.9475900870424826,0.9453724951266547,0.9454641640505109,0.9442260762614416,0.13359142738880103,0.9693627476938792,0.9388362031257719
60,0.9378341150257355,0.9515907150051064,0.13445136898648344,0.9523963884316009,0.9377824375706272,0.9536210434799882,0.9347378592009129,0.12547287157382808,0.9638362340519099,0.9521950522888962
61,0.9587648201891622,0.9541761289965505,0.126939545122868,0.9548660634666111,0.9421228885795551,0.9567628586153338,0.9455609332354648,0.12997357222737868,0.9492128411435758,0.9320092117054598
62,0.9456618408712029,0.9331912448916521,0.13400370706415393,0.9643745775504803,0.9313111236256956,0.9480730241403232,0.9392334773751202,0.12703739109978254,0.9574701201182994,0.9522116000791696
63,0.9398897106270072,0.9577067122072763,0.11869252950452204,0.9437516649601546,0.9285888744844868,0.9563177746943883,0.9551320467809736,0.1297105618434575,0.9513167655010218,0.9352253225849223
64,0.9493222918071397,0.9319586686601008,0.1192321748611908,0.9458156426946324,0.9361455164688848,0.934289060804161,0.9357394839173158,0.12188642477501385,0.9566517041404009,0.9370306779192646
65,0.9537668179184806,0.9300812241382702,0.12855144945085378,0.9661488739323947,0.9269136376104884,0.9396469729847549,0.9519054055459257,0.12747528663042015,0.9628580005951966,0.9282121371020025
66,0.9492162342499223,0.9312218570561565,0.13641804137065008,0.967106030826757,0.9312570059897691,0.9598579763400115,0.9393546676004849,0.11802161913982426,0.9524864395421975,0.9245317124844546
67,0.9313373393542586,0.9547432334346974,0.13070446831315144,0.9406346365165705,0.9287187540842838,0.9377911297885926,0.9522353659459769,0.1214012435262676,0.9579736146131008,0.9412834059015476
68,0.942252984612435,0.949490356974396,0.12769265233540855,0.9418595891123167,0.9400621654591478,0.9598800775655114,0.957883915669275,0.13524331077168744,0.9467274421620686,0.9424561669270637
69,0.9362453019048494,0.9320295012751484,0.1256321037815863,0.961614378706634,0.925150308899175,0.9511277880179757,0.9474409289224477,0.11798399947231768,0.9449625605084385,0.9408007426907036
70,0.9585724829367948,0.9501890276317329,0.1333048813837768,0.9591262373726444,0.9275054504619831,0.9511769984211521,0.9467870185505023,0.11879742512012934,0.9650740721546639,0.9343297726088914
71,0.9591668849252611,0.9315522513071761,0.13474320812071083,0.9534598311549675,0.935537202865892,0.9538773361179312,0.9437160842653154,0.1367921004703945,0.9548183607506572,0.9476396285904103
72,0.9476780582259532,0.9577442698160593,0.13596462763255107,0.957507864641095,0.9518759528335926,0.9313075891242673,0.9548333107816068,0.13748127822540487,0.9435675210043164,0.941726949188312
73,0.9560800249943815,0.9579045091257692,0.12250321763121994,0.9450392737865065,0.9474525321350762,0.9445208903797745,0.954520019603235,0.13180088270763266,0.9591741765959432,0.9332448639079478
74,0.9474507568075191,0.9585188746762021,0.13430087354539255,0.9521543704112025,0.936552508162282,0.9600298813013689,0.9600987380054219,0.1245553734468672,0.958072019065097,0.9471675977790064
75,0.9427767264037058,0.9539836257513474,0.12335383030728887,0.9552383441952462,0.9532315010785314,0.942266019936853,0.9304079964129258,0.12490131195191054,0.9488230280162729,0.9441937672591632
76,0.9475490474067378,0.9401972372812782,0.12526377017834067,0.9664051208223181,0.9343639863577847,0.931855026438573,0.9510187040361127,0.12754456838093603,0.9542625364742117,0.9253190297465256
77,0.9332855378810068,0.9551480748188405,0.13079604037272421,0.9457008628961057,0.9309008422397594,0.9361098767325768,0.948266939587626,0.12048271048390172,0.9435931983452509,0.939650047428626
78,0.9344110769130576,0.9563494706165924,0.11884946415816279,0.9470176173137554,0.9387966789243795,0.9372825660695071,0.9359747463305925,0.1292773723781212,0.9487112262878808,0.9246983220039505
79,0.9493928353994681,0.9521033931753694,0.13202528444441536,0.9642594010012482,0.9242958438309076,0.9505223769772687,0.9510984651130235,0.1326748267738484,0.967348886981283,0.9313323373203576
80,0.9467024732398884,0.9335341249923794,0.1373254156294756,0.9441663483834356,0.9452930640563475,0.9505995777979852,0.947826023838506,0.13191089610417223,0.9658905408102032,0.9447144722980461
81,0.9375948991519902,0.9523089170800255,0.12827697430989776,0.9556301054034069,0.9382717138193515,0.9311901913503962,0.9429063256122733,0.12124306317592035,0.9695609714063775,0.9537718747951017
82,0.954542779287066,0.9426701162073026,0.13312438740543672,0.9387855303647101,0.9450498075073024,0.9426947038921699,0.9438989339198557,0.13676475388085801,0.9466744755664959,0.9429408446648485
83,0.9324320964877184,0.9503842520818881,0.12984054585840862,0.9499786365996754,0.9462606897861449,0.9564394407973567,0.9366696147531137,0.13398117753787042,0.9516555078372796,0.9271344231280487
84,0.943675473514588,0.9331561512438357,0.1298973794145286,0.9526622023911651,0.943494030539306,0.9500890722875108,0.9353098375361241,0.12502546061437816,0.9682337944570026,0.9259654225051314
85,0.9518184942715162,0.9559646714364621,0.12763581652070152,0.9592781912207385,0.9259387757640605,0.9500318297508017,0.9514676460793464,0.12973480866099657,0.9486052201350884,0.9502857561358808
86,0.9409027751752126,0.9335423424054459,0.12581291490309932,0.9620342998310593,0.9268987881520091,0.9517195129647021,0.9476928152846008,0.1221242147825628,0.9516653771007111,0.9312878045925033
87,0.9439586502943406,0.9442722724340389,0.13344918797110505,0.9490193367835843,0.943026647856825,0.9456442018016736,0.9431923634042256,0.13063996599597927,0.9459433759168423,0.935040744844052
88,0.9317355792757407,0.9525761380747987,0.13597027238761478,0.939269678330712,0.9382044386833657,0.9573282112097589,0.9603465788822148,0.12287838882148415,0.9555697757274239,0.9395598035003151
89,0.9559557413796345,0.9367870438219698,0.12087272427861567,0.9590937674747865,0.9349281298571724,0.9383245234975661,0.9573265746315052,0.13179979442025938,0.9478196425139126,0.9398584064203287
90,0.9386110818158537,0.932838326397147,0.1281433171401044,0.938836940752528,0.93073284639544,0.9470927331318655,0.9598845654193274,0.12936810768098717,0.9634574117941261,0.9384784711436994
91,0.9518396860851671,0.9582699516480937,0.12789887416935278,0.9676598428083976,0.9519186108194223,0.9499879857843719,0.9313847774366562,0.12602765903202554,0.9534974409017278,0.9499886783424636
92,0.9563967277370101,0.9490640902468002,0.12555299268738895,0.9672447778775,0.9447628280818656,0.938201609065111,0.956545313826773,0.12566384761866403,0.9465899090290764,0.9329267865890433
93,0.9377927160007543,0.9405252864199244,0.12814783910888092,0.9485838273321773,0.9391290280612302,0.9505459353393527,0.9480297842867209,0.1298093785054565,0.9626992661625849,0.9480673889918834
94,0.9397780543849773,0.9521555170263347,0.12580761640624652,0.9418879009128538,0.9517934751140199,0.940559879374425,0.9356587564545418,0.1271981866395936,0.9660276270030261,0.9437859163089073
95,0.9369572736712469,0.9386324366330456,0.1186887296845431,0.9573453760036515,0.9525096643243648,0.9515335688607743,0.957891036663593,0.1326182548483779,0.9629798810364663,0.9477621421394541
96,0.932993234195976,0.944118859140806,0.12157092031604012,0.9495624983437552,0.9474101785377128,0.9422760756722598,0.9350660817617201,0.11895677776857803,0.9479388432795419,0.9271768163082926
97,0.94102612363236,0.9517270228232012,0.13485374578047396,0.9429923026907563,0.9412030215791427,0.9404675147912994,0.9452272349538479,0.13451488645457335,0.9643754718865688,0.9534740237658538
98,0.9371958415502465,0.9581891723097263,0.1339649555372303,0.9394834103244658,0.9336284932223173,0.9573433873593848,0.9475887498785275,0.13791134211749365,0.9653322697117241,0.9494539112721184
99,0.9537206350994086,0.9365853523181094,0.13578036016298922,0.9405772911539841,0.9490897946888771,0.9511850764432197,0.935581990436065,0.12576097251690205,0.9404713606771619,0.9477838836141422
100,0.9566615181801262,0.9436969197515056,0.12677260740225024,0.9552543755014719,0.9438496038185672,0.9364680450606238,0.9401949576544886,0.12569302305914778,0.949839376753845,0.9385646499671954
101,0.9374617249448611,0.9438955385203419,0.13444751517075573,0.9582865852319218,0.9457298956388779,0.9552762551938875,0.94103323810091,0.12985301898954488,0.9412940119119899,0.9431738669439683
102,0.9486467149839625,0.9512356939125796,0.13670943170625946,0.9580263255635919,0.9453292151188399,0.9551975927509606,0.9481380803776054,0.1260746695857425,0.9442163847244671,0.9293092977997988
103,0.9372414534351085,0.9543207285976559,0.12849294080732443,0.9439488111815223,0.9266828531456394,0.9590937654672016,0.9478716877440139,0.12613915579439824,0.9555111683168435,0.9511201284801852
104,0.9446872871761764,0.9542182840409101,0.13609601512616837,0.9599889842496576,0.9529654579613444,0.9595110630149607,0.9551586979539287,0.12078858807308707,0.9434276415631243,0.9452915192794132
105,0.9512204329465338,0.9539395880817433,0.13714978840170444,0.9547652819470235,0.9446541766152459,0.9580852158740105,0.9376827106992384,0.13575740007684753,0.9601947399136856,0.9318282146662019
106,0.9451567085383733,0.9374578522462154,0.12245770670507217,0.9664019794896971,0.9391968540108964,0.9362638531330139,0.9528897807588279,0.11855879112806562,0.9412113592624932,0.9309063503029943
107,0.9324228425701973,0.9350971756495142,0.12683997175592673,0.9457468647171063,0.9370976753428051,0.9392713396773793,0.959629361475295,0.13540687196618792,0.9414720151313546,0.9259264018735593
108,0.9417264880020083,0.9400532369656165,0.1186206617559755,0.9636444451162081,0.924764414334899,0.9348651373106457,0.9431466989766576,0.11866803781824889,0.950068242208343,0.9492580991855086
109,0.9318711982413819,0.9423059596503642,0.13196960571098754,0.9469853580189115,0.949546347792742,0.957787517004631,0.957792980050252,0.13617114421636917,0.9423070735316984,0.9442283410072481
110,0.9581894832450603,0.9505616785858919,0.1326479447123276,0.9614778835351786,0.9407512164357293,0.9311903207802092,0.9591781360357218,0.13720056691201998,0.9525809621068815,0.934484079649179
111,0.9325310242524766,0.9455952529294873,0.13604308534100457,0.9656631602637059,0.9442281594070643,0.9551673037232375,0.9525280692577404,0.1378911453183887,0.9658973773697608,0.9438025332329054
112,0.9531443718758091,0.9435206711902923,0.1340884553588599,0.9456938026045509,0.9347197153568929,0.938222997415604,0.9322675384466906,0.1316885406731857,0.941748449712979,0.9528945078319594
113,0.9307073492080008,0.9323049603088326,0.13616825341753058,0.9516299051679618,0.9302134176544569,0.9441792052180586,0.9514219566932959,0.12034918035366154,0.9415743760514387,0.9513296652559909
114,0.9403527669772808,0.930503254957546,0.11984960323906947,0.9427211200662486,0.9328162729986509,0.9601493092241185,0.942283696353447,0.12223286315732274,0.9515066000152121,0.9434620598611533
115,0.9361108364382212,0.95697149069462,0.13760328372006922,0.9653965627561175,0.9373337324624295,0.9335906930148722,0.9487936583553199,0.13145989787091333,0.9692575045890517,0.9531532447308947
116,0.9488350398137005,0.9466804014227769,0.12200181108231374,0.9663759780579277,0.9529141112767294,0.9421934577638376,0.9353394350656056,0.1273117809049363,0.9490668617376411,0.9328693091264956
117,0.930691129771477,0.9533007227025334,0.13147144557670826,0.951214169716177,0.9460499828082768,0.9323160111922877,0.9453330591929245,0.12130682674857939,0.9583198980746659,0.9494823015462075
118,0.9473745707417711,0.9403338944128209,0.13247106350887886,0.9392585685071221,0.9405340940424478,0.9428791681298299,0.935111366193325,0.11995564943098354,0.9665662490498707,0.9501835714351821
119,0.9566629660140108,0.9365796932064647,0.12071565004867364,0.9636454920635141,0.9291427679168645,0.9312599346498163,0.9409442078392086,0.12590946852054635,0.9693664152607723,0.9467187872031652
120,0.9470984353880917,0.9454134765127874,0.13576660866907334,0.9664821907852201,0.9435647517303947,0.9455706994950503,0.9482344499802239,0.13708634219384458,0.9622284507454336,0.94910322784546
121,0.9577131417814976,0.9406166362457749,0.12765004124569285,0.9587040405982666,0.9410489396849704,0.9388082956531015,0.9599114993376399,0.13401778428817956,0.941537097531201,0.9445505888651314
122,0.9527272420548714,0.9436949651401838,0.1263130401490001,0.9654319975701154,0.9278445114024167,0.9324964062705715,0.9476083285505111,0.12502223290144765,0.9484680476623746,0.9426250878004339
123,0.9373292585419373,0.9452331974291317,0.126587034528807,0.945791906914755,0.9384026882466554,0.9376185839194556,0.9534898664063545,0.12654951046862556,0.943153764668479,0.9394542082571591
124,0.9414468917025887,0.9473168572187133,0.12542007085956847,0.9650950148192787,0.9425164076505091,0.9557684962478905,0.9461521792144991,0.12942088155617673,0.949412202145269,0.926089319362028
125,0.9397620229405379,0.9505595738010313,0.1377936129238998,0.9664325416499842,0.9336973267374626,0.9517979537796347,0.9347949379918693,0.13703391763400186,0.9509366211159491,0.9472003970179593
126,0.9575231952812693,0.9316556950311143,0.12039730431385307,0.9678366992117466,0.9287606040213778,0.9551909800524332,0.9353596801256231,0.1318914069823918,0.9573939432171121,0.9366477053091554
127,0.9373490059871041,0.9431768165658968,0.13307495662905375,0.9438013286313734,0.9487980869395175,0.9588595944726662,0.9572859758385275,0.1364067377905875,0.9426497074800126,0.9514529450952135
