,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.2826014757156372,0.1596438139677047,2.5805821418762207,0.7653416395187378,0.1162134557962417,0.5455595850944519,0.4597792327404022,1.5186649560928345,0.8027873039245605,0.356904000043869
1,0.6070489287376404,0.5532471537590027,1.2763227224349976,0.7950342893600464,0.4595739245414734,0.699350893497467,0.6750703454017639,0.9711917638778688,0.8326741456985474,0.5952498316764832
2,0.7139502763748169,0.6940277814865112,0.9281471967697144,0.8327356576919556,0.6208664178848267,0.7729396224021912,0.7631904482841492,0.7382168769836426,0.8623770475387573,0.7048583626747131
3,0.7712241411209106,0.7640981078147888,0.7343584299087524,0.8581944704055786,0.7079635262489319,0.809893786907196,0.804855227470398,0.6112867593765259,0.8784264326095581,0.7587529420852661
4,0.8087121844291687,0.8047773241996765,0.6106685400009155,0.8775726556777954,0.759010910987854,0.8424714803695679,0.8394703269004822,0.5117217302322388,0.8990582227706909,0.8004032373428345
5,0.8349335193634033,0.8329395651817322,0.5250986218452454,0.8920870423316956,0.7943967580795288,0.8574941158294678,0.8574128746986389,0.4625883400440216,0.9045708179473876,0.8257277607917786
6,0.8501462936401367,0.8493824601173401,0.477973997592926,0.9009702801704408,0.8150554299354553,0.8599036335945129,0.8599929213523865,0.4440105855464935,0.9077354669570924,0.8277685046195984
7,0.8677746653556824,0.867638885974884,0.4193918704986572,0.9116613864898682,0.8375089168548584,0.8767457008361816,0.8765051960945129,0.3959308266639709,0.9200480580329896,0.8468233942985535
8,0.8796007037162781,0.8796084523200989,0.3800743520259857,0.9180774688720704,0.8529736995697021,0.8812696933746338,0.882320761680603,0.3761283457279205,0.9207130074501038,0.8559697270393372
9,0.890129804611206,0.8897286057472229,0.3462799787521362,0.9238214492797852,0.8659307360649109,0.8857445120811462,0.8860628008842468,0.3696903884410858,0.91882061958313,0.8635178804397583
10,0.8973336219787598,0.8976134061813354,0.3193346261978149,0.928619384765625,0.8758389949798584,0.8945220112800598,0.8958107233047485,0.3360800147056579,0.9251605272293092,0.8750491738319397
11,0.9036645889282228,0.9036702513694764,0.2975459992885589,0.9319174289703368,0.8838357329368591,0.886850893497467,0.8883904814720154,0.358841598033905,0.916126549243927,0.8687794804573059
12,0.9101983904838562,0.9103752374649048,0.276701956987381,0.9359669089317322,0.8921520709991455,0.9078235626220704,0.9094067215919496,0.3013904988765716,0.933815598487854,0.8918912410736084
13,0.9148144721984864,0.9150367379188538,0.2625192999839782,0.938842236995697,0.8979974389076233,0.901308000087738,0.9039488434791564,0.3208591341972351,0.9291312098503112,0.8861379027366638
14,0.9189634323120116,0.9191752076148988,0.2485430687665939,0.941067636013031,0.903492510318756,0.8961447477340698,0.8971852660179138,0.3393208086490631,0.9211392998695374,0.8802370429039001
15,0.9239606261253356,0.9240330457687378,0.2351763844490051,0.9444153904914856,0.9095161557197572,0.9123721718788148,0.914154291152954,0.2873474061489105,0.9355969429016112,0.8990214467048645
