,loss,accuracy,auc,recall,precision,f1_score,val_loss,val_accuracy,val_auc,val_recall,val_precision,val_f1_score,lr
0,1.616455078125,0.5275259017944336,0.9533883929252625,0.39634132385253906,0.8232914805412292,0.50480055809021,6.872425556182861,0.22527876496315002,0.7079556584358215,0.1668284386396408,0.23456379771232605,0.19426229596138,0.001
1,0.7344223856925964,0.7712821364402771,0.9885287284851074,0.6977179050445557,0.8888721466064453,0.7807307839393616,2.9479713439941406,0.5026869773864746,0.8643991351127625,0.454179584980011,0.5569587349891663,0.5017077326774597,0.001
2,0.5091663002967834,0.8395791053771973,0.9933629035949707,0.7917001843452454,0.9140241146087646,0.8479737639427185,1.3746330738067627,0.678511381149292,0.9479421377182007,0.6337208151817322,0.7533136606216431,0.6890940070152283,0.001
3,0.396927148103714,0.8745442628860474,0.9952087998390198,0.8386499285697937,0.9291278123855591,0.8812422156333923,1.3095201253890991,0.7330318689346313,0.9507074356079102,0.6993916034698486,0.7720026969909668,0.7315981984138489,0.001
4,0.3248888850212097,0.8962998986244202,0.9963476657867432,0.8685904741287231,0.9389531016349792,0.902242124080658,1.4867603778839111,0.7350678443908691,0.9426464438438416,0.7132880091667175,0.766686201095581,0.7396633625030518,0.001
5,0.2746252417564392,0.9118412733078003,0.9970794320106506,0.8888902068138123,0.9456928968429565,0.9158329367637634,2.6853413581848145,0.6178830862045288,0.8902483582496643,0.5983996391296387,0.6511837840080261,0.6217328906059265,0.001
6,0.2675934433937073,0.9144039154052734,0.9969789385795593,0.892541766166687,0.9464016556739807,0.9181589484214783,1.0480542182922363,0.7906773090362549,0.9613621830940247,0.7695603966712952,0.8310622572898865,0.7996347546577454,0.001
7,0.21599367260932922,0.9307442903518677,0.9977704882621765,0.9140725135803223,0.954585075378418,0.9333074688911438,2.6211674213409424,0.692715585231781,0.9045868515968323,0.6815652847290039,0.7105834484100342,0.6936699151992798,0.001
8,0.20991113781929016,0.9321291446685791,0.9977961182594299,0.915960431098938,0.9549159407615662,0.9346681833267212,0.705252468585968,0.8535072803497314,0.9748367071151733,0.841291606426239,0.8695130944252014,0.8555343747138977,0.001
9,0.19047121703624725,0.9389470219612122,0.9980514049530029,0.9247905015945435,0.95845627784729,0.9410367012023926,0.5546231865882874,0.8618877530097961,0.9827792644500732,0.8499088287353516,0.8823702931404114,0.8661674857139587,0.001
10,0.15976905822753906,0.9480493068695068,0.9982878565788269,0.9368282556533813,0.963198721408844,0.94965660572052,0.8515145778656006,0.8494117259979248,0.9677180647850037,0.841836154460907,0.8695864677429199,0.855859100818634,0.001
11,0.14881306886672974,0.9517068266868591,0.9985061883926392,0.9418883919715881,0.9655634760856628,0.9534028768539429,0.4348245859146118,0.8820813894271851,0.9885395169258118,0.8717833161354065,0.8996848464012146,0.8857934474945068,0.001
12,0.15171748399734497,0.9510203003883362,0.9984098672866821,0.9411249756813049,0.9644824266433716,0.9525936841964722,0.5167170166969299,0.8705523014068604,0.9848484396934509,0.8584313988685608,0.8964622020721436,0.8773605227470398,0.001
13,0.12465646117925644,0.9595722556114197,0.9986943602561951,0.9520382285118103,0.969778835773468,0.9607279300689697,0.9169579744338989,0.8472100496292114,0.9674631953239441,0.8392083644866943,0.862044632434845,0.8508656620979309,0.001
14,0.12040907889604568,0.9607203602790833,0.9987518191337585,0.953571081161499,0.9705795645713806,0.9618789553642273,0.5624293684959412,0.8655808568000793,0.9810946583747864,0.8566558361053467,0.8884578347206116,0.8725744485855103,0.001
15,0.11491026729345322,0.9628391265869141,0.9987969994544983,0.9563586115837097,0.9720524549484253,0.963621199131012,3.272785186767578,0.6596198081970215,0.8832412362098694,0.65313321352005,0.6736418008804321,0.661186695098877,0.001
16,0.06910595297813416,0.9771850109100342,0.9995415210723877,0.9725214242935181,0.9827168583869934,0.9775430560112,0.14792270958423615,0.9616486430168152,0.996400773525238,0.9580502510070801,0.9670936465263367,0.9626365303993225,0.0005
17,0.051133185625076294,0.9826180338859558,0.9996944665908813,0.9799192547798157,0.9861818552017212,0.9829874038696289,0.22208568453788757,0.9482966661453247,0.9932087659835815,0.945100724697113,0.955666184425354,0.9504733681678772,0.0005
18,0.051627811044454575,0.9826298356056213,0.9995865821838379,0.9799370169639587,0.985829770565033,0.9828235507011414,0.9353497624397278,0.856040358543396,0.9641821384429932,0.8518974184989929,0.8639855980873108,0.8583056926727295,0.0005
19,0.04840574413537979,0.9840798377990723,0.999545156955719,0.981753945350647,0.9868468046188354,0.9842918515205383,0.21497763693332672,0.9469946026802063,0.993444561958313,0.943964421749115,0.9534216523170471,0.9488000869750977,0.0005
20,0.04461432993412018,0.9852753281593323,0.9996368288993835,0.9829908609390259,0.9877023100852966,0.9852520227432251,0.177446186542511,0.9568902254104614,0.995206356048584,0.9538836479187012,0.9616926908493042,0.9548840522766113,0.0005
21,0.027878567576408386,0.9909331798553467,0.9998153448104858,0.9897258877754211,0.992551326751709,0.9909587502479553,0.13602250814437866,0.9665490984916687,0.9962525367736816,0.9649155735969543,0.9702214002609253,0.9646387696266174,0.00025
22,0.024017874151468277,0.9922292828559875,0.9998464584350586,0.9909746050834656,0.9934027194976807,0.992186963558197,0.1323295384645462,0.969437301158905,0.9962804913520813,0.9679458141326904,0.9725043177604675,0.9703025221824646,0.00025
23,0.02273114025592804,0.9925488829612732,0.9998443722724915,0.9916079044342041,0.9936897158622742,0.9926493763923645,0.27578291296958923,0.942070484161377,0.9909330010414124,0.9405080080032349,0.9465132355690002,0.9436581134796143,0.00025
24,0.02083764784038067,0.9930223226547241,0.9998632669448853,0.992276668548584,0.9939649105072021,0.9930331110954285,0.13054247200489044,0.9708340167999268,0.996296226978302,0.9693662524223328,0.9740009307861328,0.9717549085617065,0.00025
25,0.021037496626377106,0.9931939840316772,0.9998241066932678,0.9923595190048218,0.9941186308860779,0.993238627910614,0.24623283743858337,0.9480599164962769,0.9918967485427856,0.9454558491706848,0.9533551335334778,0.9465296268463135,0.00025
26,0.01982228457927704,0.9934011101722717,0.9998548030853271,0.9925607442855835,0.9941669702529907,0.9933633804321289,0.1929888278245926,0.9586420655250549,0.9935988783836365,0.9569138884544373,0.961443305015564,0.9592851996421814,0.00025
27,0.017832105979323387,0.9938627481460571,0.9998911619186401,0.9932176470756531,0.9947247505187988,0.9939712285995483,0.1633455753326416,0.9641817212104797,0.9948632717132568,0.962571918964386,0.9672661423683167,0.9650094509124756,0.00025
28,0.019047772511839867,0.9937207102775574,0.9998340010643005,0.9929927587509155,0.99454665184021,0.9935933947563171,0.17669008672237396,0.9614829421043396,0.9940934777259827,0.9601572155952454,0.9639453291893005,0.9621536135673523,0.00025
29,0.013384626246988773,0.9957033395767212,0.9999139308929443,0.9951943755149841,0.9962674379348755,0.9956431984901428,0.0947454646229744,0.9796406626701355,0.9972500205039978,0.9789777994155884,0.9813008904457092,0.9801869988441467,0.000125
30,0.010523454286158085,0.9964549541473389,0.9999328255653381,0.9961235523223877,0.9968963861465454,0.9965110421180725,0.11745566874742508,0.9759238362312317,0.9963438510894775,0.9751189351081848,0.9775488972663879,0.9763994216918945,0.000125
31,0.009882504120469093,0.9966028928756714,0.9999449253082275,0.9962714910507202,0.9970031380653381,0.9966382384300232,0.117143414914608,0.975095272064209,0.9965531826019287,0.9740536212921143,0.9769214391708374,0.9755508303642273,0.000125
32,0.009541824460029602,0.9968574047088623,0.9999386668205261,0.9965437054634094,0.9971988201141357,0.9967834949493408,0.09951810538768768,0.9793802499771118,0.9970603585243225,0.9787173867225647,0.9808769226074219,0.9798508286476135,0.000125
33,0.01066021341830492,0.9966739416122437,0.9999176859855652,0.9963188171386719,0.9970977902412415,0.9967089295387268,0.10176464170217514,0.9799010157585144,0.9968422055244446,0.9792381525039673,0.981701672077179,0.980522871017456,0.000125
34,0.006472345441579819,0.9979759454727173,0.9999812841415405,0.9978043437004089,0.9982592463493347,0.9979435801506042,0.08893303573131561,0.9828128814697266,0.9973524808883667,0.9824814796447754,0.9839023351669312,0.9832383990287781,6.25e-05
35,0.006308222189545631,0.9979286193847656,0.9999724626541138,0.9977155327796936,0.9980640411376953,0.9978907108306885,0.09579380601644516,0.9817949533462524,0.9970481395721436,0.9811320900917053,0.9829238057136536,0.9820758700370789,6.25e-05
36,0.006268432829529047,0.9979345202445984,0.9999696016311646,0.9977332949638367,0.998134970664978,0.9976686239242554,0.0950002521276474,0.9822447299957275,0.9970662593841553,0.9815108776092529,0.9831633567810059,0.9823843240737915,6.25e-05
