,loss,accuracy,auc,recall,precision,f1_score,val_loss,val_accuracy,val_auc,val_recall,val_precision,val_f1_score,lr
84,0.058769505470991135,0.9873111844062805,0.9999544024467468,0.9800435304641724,0.9927341341972351,0.9863319396972656,0.07107061892747879,0.9805165529251099,0.9996271133422852,0.9736748933792114,0.9869933724403381,0.9803215861320496,0.01
85,0.05786985903978348,0.9879326224327087,0.9999467730522156,0.9809431433677673,0.9931809902191162,0.9870103597640991,0.07082577049732208,0.9803745150566101,0.9996033310890198,0.9738642573356628,0.9867354035377502,0.9802910685539246,0.01
86,0.05828637629747391,0.9876485466957092,0.9999491572380066,0.9802802801132202,0.9930692315101624,0.9866155982017517,0.07081875205039978,0.980611264705658,0.9996382594108582,0.9740062952041626,0.9867373108863831,0.9803643822669983,0.01
87,0.05745093151926994,0.9876248836517334,0.9999380111694336,0.9806117415428162,0.9930000901222229,0.9867507219314575,0.07107421010732651,0.9799484014511108,0.9995909929275513,0.9737695455551147,0.9863792061805725,0.9800674915313721,0.01
88,0.056862734258174896,0.9879859089851379,0.9999477863311768,0.9811325073242188,0.99327152967453,0.9871475100517273,0.0701337680220604,0.9807533025741577,0.9996157884597778,0.974408745765686,0.9869320392608643,0.9806636571884155,0.01
89,0.05621219798922539,0.987944483757019,0.9999694228172302,0.980990469455719,0.9933062791824341,0.9870469570159912,0.0725175067782402,0.9796406626701355,0.9995996356010437,0.9733670949935913,0.9859479069709778,0.9796581268310547,0.01
90,0.05668149143457413,0.9877964854240417,0.9999539852142334,0.9810792803764343,0.9929618239402771,0.9869693517684937,0.06962838023900986,0.9810373783111572,0.9996163249015808,0.9743377566337585,0.986907422542572,0.9806157946586609,0.01
91,0.0561426617205143,0.9878202080726624,0.999938428401947,0.9813159704208374,0.9930408000946045,0.9871285557746887,0.07012587040662766,0.9803271889686584,0.9996040463447571,0.9739589691162109,0.9863108992576599,0.9801342487335205,0.01
92,0.05556606873869896,0.9879089593887329,0.9999551177024841,0.981262743473053,0.9927787780761719,0.9869728684425354,0.06920921802520752,0.9810847043991089,0.999605655670166,0.9749768972396851,0.9869868159294128,0.9809808135032654,0.01
93,0.05498911812901497,0.988358736038208,0.9999430775642395,0.9817184209823608,0.9933052659034729,0.9873775839805603,0.08082357794046402,0.9764683842658997,0.9995105266571045,0.9698160290718079,0.9833413362503052,0.9765782952308655,0.01
94,0.05511625111103058,0.9881338477134705,0.9999523162841797,0.98177170753479,0.993168830871582,0.9873773455619812,0.07156559079885483,0.9800431132316589,0.9996237754821777,0.973627507686615,0.9864245653152466,0.9800131916999817,0.01
95,0.055122148245573044,0.9880391359329224,0.9999485015869141,0.9817776083946228,0.9931391477584839,0.987411618232727,0.06883008778095245,0.9810373783111572,0.9996525645256042,0.9750006198883057,0.9871527552604675,0.981070876121521,0.01
96,0.05370629206299782,0.9885126352310181,0.9999502301216125,0.9822570085525513,0.9933386445045471,0.9877499938011169,0.0682968944311142,0.9812977910041809,0.9996418356895447,0.9747638702392578,0.9870313405990601,0.9808853268623352,0.01
97,0.05383722111582756,0.9883114099502563,0.9999622106552124,0.9819847345352173,0.9933130145072937,0.9876042008399963,0.0688498467206955,0.9808006286621094,0.9996407628059387,0.9747638702392578,0.9867948293685913,0.9807742238044739,0.01
98,0.053961459547281265,0.9882877469062805,0.9999530911445618,0.9822037220001221,0.9933263659477234,0.9877192378044128,0.06989190727472305,0.9801614284515381,0.9996269941329956,0.9740062952041626,0.9861933588981628,0.9801017045974731,0.01
99,0.05339636653661728,0.9885303974151611,0.9999481439590454,0.982322096824646,0.9934163689613342,0.9878226518630981,0.0676378533244133,0.9818422794342041,0.9996543526649475,0.9755687713623047,0.9876096248626709,0.9815839529037476,0.01
100,0.05328172445297241,0.9889032244682312,0.9999591708183289,0.9824108481407166,0.9934883117675781,0.9879038333892822,0.06757265329360962,0.9814634919166565,0.999595582485199,0.9753793478012085,0.9871340394020081,0.9812601804733276,0.01
101,0.052788689732551575,0.9886250495910645,0.9999690055847168,0.9828606843948364,0.9934675097465515,0.988122284412384,0.06758790463209152,0.981392502784729,0.9995840191841125,0.9750242829322815,0.9870111346244812,0.9810115098953247,0.01
102,0.05243263393640518,0.9886369109153748,0.9999513626098633,0.9826061725616455,0.9932221174240112,0.9878714084625244,0.06753115355968475,0.9809426665306091,0.9996072053909302,0.9753793478012085,0.9870157837867737,0.9811940789222717,0.01
103,0.05182190239429474,0.9893411993980408,0.9999492764472961,0.9831861853599548,0.993909478187561,0.9885057210922241,0.06743971258401871,0.981392502784729,0.9996190667152405,0.975308358669281,0.9871804118156433,0.9812448620796204,0.01
104,0.0518132746219635,0.9886605739593506,0.9999580383300781,0.9826712608337402,0.9933058023452759,0.9879464507102966,0.06722025573253632,0.9814398288726807,0.999607503414154,0.9757581353187561,0.9870207905769348,0.9813920259475708,0.01
105,0.05178969353437424,0.9890925884246826,0.9999601244926453,0.9828014969825745,0.9935086965560913,0.9881124496459961,0.06710866838693619,0.9811557531356812,0.9995841979980469,0.9754977226257324,0.9868991374969482,0.9811949133872986,0.01
106,0.05041402578353882,0.989690363407135,0.9999626874923706,0.9837010502815247,0.9939899444580078,0.9888051152229309,0.06699123978614807,0.9817949533462524,0.9995839595794678,0.9756871461868286,0.9872326254844666,0.9814580082893372,0.01
107,0.05103625729680061,0.9891873002052307,0.9999585151672363,0.9833696484565735,0.9938986897468567,0.9885910749435425,0.06667764484882355,0.9814161658287048,0.9995965361595154,0.9753793478012085,0.9872049689292908,0.9812959432601929,0.01
108,0.05139506980776787,0.9889979362487793,0.9999399185180664,0.9829967617988586,0.9933376908302307,0.9881279468536377,0.06647659838199615,0.9815582036972046,0.9996081590652466,0.9759001731872559,0.9872353672981262,0.981569230556488,0.01
109,0.0501919649541378,0.9893293380737305,0.9999706745147705,0.9836773872375488,0.9937282800674438,0.988665759563446,0.06562767177820206,0.9819133281707764,0.9996216893196106,0.9761842489242554,0.9872863292694092,0.9817363619804382,0.01
110,0.05008380487561226,0.9892701506614685,0.9999563097953796,0.9835057258605957,0.9936856031417847,0.9885574579238892,0.06594354659318924,0.9817002415657043,0.9996328949928284,0.9760185480117798,0.987024188041687,0.9785270690917969,0.01
